File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
DAYMET_004_tmax_doy2012001_aid0001,tmax,aid0001,2012-01-01,37363,0.55,12.0,"(0.55,12.0)",8.1745739,1.7819065,3.1751907,9.71,12.0,7.8800001,3.3199999,7.1500001
DAYMET_004_tmax_doy2012002_aid0001,tmax,aid0001,2012-01-02,37363,-2.0999999,10.9499998,"(-2.0999999,10.9499998)",5.9156442,1.6594249,2.753691,7.0500002,10.5,5.75,1.3,4.75
DAYMET_004_tmax_doy2012003_aid0001,tmax,aid0001,2012-01-03,37363,-13.9799995,3.21,"(-13.9799995,3.21)",-2.7124596,2.2657247,5.1335082,-1.15,3.21,-2.8800001,-8.79,-4.21
DAYMET_004_tmax_doy2012004_aid0001,tmax,aid0001,2012-01-04,37363,-14.9200001,-0.45,"(-14.9200001,-0.45)",-4.9298172,1.9094397,3.6459599,-3.5899999,-0.45,-4.5799999,-9.7399998,-6.0500002
DAYMET_004_tmax_doy2012005_aid0001,tmax,aid0001,2012-01-05,37363,-10.5200005,3.95,"(-10.5200005,3.95)",0.3799551,2.1403055,4.5809077,2.02,3.95,0.7,-4.4499998,-0.57
DAYMET_004_tmax_doy2012006_aid0001,tmax,aid0001,2012-01-06,37363,-7.1199999,10.8400002,"(-7.1199999,10.8400002)",2.4602501,4.6527944,21.6484954,7.405,10.8400002,1.71,-7.1199999,-2.03
DAYMET_004_tmax_doy2012007_aid0001,tmax,aid0001,2012-01-07,37363,-0.52,16.25,"(-0.52,16.25)",7.8630815,4.825562,23.2860486,12.6599998,16.25,7.1300001,-0.52,3.6500001
DAYMET_004_tmax_doy2012008_aid0001,tmax,aid0001,2012-01-08,37363,-4.7199998,9.9700003,"(-4.7199998,9.9700003)",4.3779068,2.2809074,5.2025385,6.0700002,9.9700003,4.1900001,-2.3,2.72
DAYMET_004_tmax_doy2012009_aid0001,tmax,aid0001,2012-01-09,37363,-6.6700001,5.52,"(-6.6700001,5.52)",2.1485953,1.7373354,3.0183344,3.53,5.52,2.1900001,-3.0899999,0.88
DAYMET_004_tmax_doy2012010_aid0001,tmax,aid0001,2012-01-10,37363,-4.79,8.2700005,"(-4.79,8.2700005)",5.0853138,2.0713189,4.2903618,6.8200002,8.2700005,5.2600002,-0.58,3.8599999
DAYMET_004_tmax_doy2012011_aid0001,tmax,aid0001,2012-01-11,37363,-5.7199998,6.4299998,"(-5.7199998,6.4299998)",1.9690783,1.9931141,3.9725039,3.8,6.4299998,1.6900001,-4.6599998,0.37
DAYMET_004_tmax_doy2012012_aid0001,tmax,aid0001,2012-01-12,37363,-6.0300002,9.5299997,"(-6.0300002,9.5299997)",0.722638,2.7073801,7.3299068,2.71,7.9099998,-0.17,-6.0300002,-1.27
DAYMET_004_tmax_doy2012013_aid0001,tmax,aid0001,2012-01-13,37363,-2.5999999,13.8699999,"(-2.5999999,13.8699999)",4.1911926,3.8412137,14.7549227,7.0700002,13.8699999,2.71,-2.5999999,1.09
DAYMET_004_tmax_doy2012014_aid0001,tmax,aid0001,2012-01-14,37363,-13.0799999,2.8199999,"(-13.0799999,2.8199999)",-1.4144022,2.5307174,6.4045304,0.96,2.8199999,-1.63,-9.7700005,-3.3399999
DAYMET_004_tmax_doy2012015_aid0001,tmax,aid0001,2012-01-15,37363,-20.9699993,-2.6400001,"(-20.9699993,-2.6400001)",-9.4681969,2.3564475,5.5528446,-7.9400001,-3.1400001,-9.8999996,-15.9200001,-11.1400003
DAYMET_004_tmax_doy2012016_aid0001,tmax,aid0001,2012-01-16,37363,-9.3500004,2.6700001,"(-9.3500004,2.6700001)",-2.0987859,2.155951,4.6481248,-0.18,2.6700001,-2.0799999,-8.7200003,-3.5999999
DAYMET_004_tmax_doy2012017_aid0001,tmax,aid0001,2012-01-17,37363,-0.17,10.0699997,"(-0.17,10.0699997)",5.0784998,2.6472213,7.0077808,7.6999998,10.0699997,4.8200002,-0.17,2.77
DAYMET_004_tmax_doy2012018_aid0001,tmax,aid0001,2012-01-18,37363,-6.2600002,13.25,"(-6.2600002,13.25)",3.701916,2.56426,6.5754294,5.1500001,10.0799999,3.48,-3.0599999,1.86
DAYMET_004_tmax_doy2012019_aid0001,tmax,aid0001,2012-01-19,37363,-11.71,3.9300001,"(-11.71,3.9300001)",-2.2419655,1.8929931,3.5834228,-0.88,3.03,-2.4100001,-7.4000001,-3.49
DAYMET_004_tmax_doy2012020_aid0001,tmax,aid0001,2012-01-20,37363,-13.6700001,2.5799999,"(-13.6700001,2.5799999)",-2.761801,1.8634595,3.4724812,-1.25,2.5799999,-2.7,-7.9699998,-3.9400001
DAYMET_004_tmax_doy2012021_aid0001,tmax,aid0001,2012-01-21,37363,-16.5900002,-0.21,"(-16.5900002,-0.21)",-7.2101178,1.7641901,3.1123666,-6.3099999,-3.1099999,-7.02,-11.6599998,-8.4499998
DAYMET_004_tmax_doy2012022_aid0001,tmax,aid0001,2012-01-22,37363,-6.7199998,1.35,"(-6.7199998,1.35)",-3.0477867,1.4046496,1.9730405,-1.99,0.99,-3.3900001,-6.7199998,-3.98
DAYMET_004_tmax_doy2012023_aid0001,tmax,aid0001,2012-01-23,37363,-0.33,10.9700003,"(-0.33,10.9700003)",4.217133,2.9729784,8.8386003,6.9299998,10.9700003,3.53,-0.33,1.65
DAYMET_004_tmax_doy2012024_aid0001,tmax,aid0001,2012-01-24,37363,2.0799999,15.04,"(2.0799999,15.04)",9.9161587,2.3651648,5.5940043,11.4799995,15.04,10.1199999,4.29,8.6000004
DAYMET_004_tmax_doy2012025_aid0001,tmax,aid0001,2012-01-25,37363,-7.2800002,8.1700001,"(-7.2800002,8.1700001)",3.9118438,2.0973756,4.3989845,5.3000002,8.1700001,3.8699999,-1.37,2.6300001
DAYMET_004_tmax_doy2012026_aid0001,tmax,aid0001,2012-01-26,37363,-4.7199998,6.2199998,"(-4.7199998,6.2199998)",3.7340195,1.3486823,1.8189439,4.8400002,6.2199998,3.8399999,-0.16,2.8399999
DAYMET_004_tmax_doy2012027_aid0001,tmax,aid0001,2012-01-27,37363,-1.42,14.3199997,"(-1.42,14.3199997)",4.0160437,2.300009,5.2900415,5.2199998,9.5699997,3.49,-1.42,2.3199999
DAYMET_004_tmax_doy2012028_aid0001,tmax,aid0001,2012-01-28,37363,-3.0699999,9.0,"(-3.0699999,9.0)",5.893137,1.694501,2.8713338,7.4499998,9.0,5.8699999,0.27,4.5700002
DAYMET_004_tmax_doy2012029_aid0001,tmax,aid0001,2012-01-29,37363,-6.4499998,7.4299998,"(-6.4499998,7.4299998)",4.0813289,1.7787499,3.1639514,5.6900001,7.4299998,4.0700002,-1.1799999,2.9400001
DAYMET_004_tmax_doy2012030_aid0001,tmax,aid0001,2012-01-30,37363,-9.71,5.27,"(-9.71,5.27)",1.4850889,1.992582,3.9703829,3.1400001,5.27,1.49,-4.4699998,0.09
DAYMET_004_tmax_doy2012031_aid0001,tmax,aid0001,2012-01-31,37363,-5.3699999,12.4200001,"(-5.3699999,12.4200001)",1.8164465,4.7957635,22.9993475,6.0599999,12.4200001,0.32,-5.3699999,-2.1800001
DAYMET_004_tmax_doy2012032_aid0001,tmax,aid0001,2012-02-01,37363,-0.26,15.5600004,"(-0.26,15.5600004)",8.0966301,4.4162126,19.5029334,12.6149998,15.5600004,7.3200002,-0.26,4.1199999
DAYMET_004_tmax_doy2012033_aid0001,tmax,aid0001,2012-02-02,37363,-6.3099999,11.1999998,"(-6.3099999,11.1999998)",3.228683,2.6473579,7.0085041,4.98,10.6400003,3.0599999,-4.5700002,1.16
DAYMET_004_tmax_doy2012034_aid0001,tmax,aid0001,2012-02-03,37363,-9.5,4.29,"(-9.5,4.29)",1.4798054,1.7843121,3.1837698,3.1199999,4.29,1.36,-3.77,0.36
DAYMET_004_tmax_doy2012035_aid0001,tmax,aid0001,2012-02-04,37363,-10.6899996,7.48,"(-10.6899996,7.48)",2.1018496,2.733793,7.4736243,4.4299998,7.48,1.66,-6.3099999,0.13
DAYMET_004_tmax_doy2012036_aid0001,tmax,aid0001,2012-02-05,37363,-9.4300003,3.49,"(-9.4300003,3.49)",1.0016005,1.5353755,2.3573779,2.1600001,3.49,1.27,-2.79,0.18
DAYMET_004_tmax_doy2012037_aid0001,tmax,aid0001,2012-02-06,37363,-2.5899999,10.9700003,"(-2.5899999,10.9700003)",8.248271,1.6915478,2.8613338,9.5900002,10.9700003,8.3400002,4.4000001,7.5100002
DAYMET_004_tmax_doy2012038_aid0001,tmax,aid0001,2012-02-07,37363,-5.5100002,9.3800001,"(-5.5100002,9.3800001)",5.555068,1.8706179,3.4992112,6.9699998,9.3800001,5.8000002,0.62,4.4299998
DAYMET_004_tmax_doy2012039_aid0001,tmax,aid0001,2012-02-08,37363,-6.8200002,5.6199999,"(-6.8200002,5.6199999)",2.4508595,1.2579468,1.5824303,3.46,5.6199999,2.55,-0.96,1.6900001
DAYMET_004_tmax_doy2012040_aid0001,tmax,aid0001,2012-02-09,37363,-4.4200001,8.6400003,"(-4.4200001,8.6400003)",6.1977062,1.5696623,2.4638398,7.4099998,8.6400003,6.3400002,2.5899999,5.48
DAYMET_004_tmax_doy2012041_aid0001,tmax,aid0001,2012-02-10,37363,-1.72,11.6400003,"(-1.72,11.6400003)",7.9025631,1.7558566,3.0830325,9.4200001,11.6400003,7.7800002,3.3,6.9699998
DAYMET_004_tmax_doy2012042_aid0001,tmax,aid0001,2012-02-11,37363,-6.5500002,6.7600002,"(-6.5500002,6.7600002)",2.7774456,1.6717728,2.7948244,4.23,6.7600002,2.79,-2.1700001,1.67
DAYMET_004_tmax_doy2012043_aid0001,tmax,aid0001,2012-02-12,37363,-17.7700005,2.0599999,"(-17.7700005,2.0599999)",-4.6355395,2.9695516,8.8182365,-1.96,2.0599999,-4.5900002,-14.29,-6.96
DAYMET_004_tmax_doy2012044_aid0001,tmax,aid0001,2012-02-13,37363,-9.1199999,6.3800001,"(-9.1199999,6.3800001)",2.2184448,2.2381933,5.0095091,4.1799998,6.3800001,2.0999999,-3.9000001,0.94
DAYMET_004_tmax_doy2012045_aid0001,tmax,aid0001,2012-02-14,37363,-5.1500001,7.5799999,"(-5.1500001,7.5799999)",4.4437685,1.5784887,2.4916266,5.6100001,7.5799999,4.5300002,0.46,3.55
DAYMET_004_tmax_doy2012046_aid0001,tmax,aid0001,2012-02-15,37363,-2.04,8.2399998,"(-2.04,8.2399998)",5.3653636,1.365003,1.8632332,6.6199999,8.2399998,5.1999998,1.33,4.5
DAYMET_004_tmax_doy2012047_aid0001,tmax,aid0001,2012-02-16,37363,-0.81,8.6499996,"(-0.81,8.6499996)",6.8275476,1.0439343,1.0897989,7.5500002,8.6499996,7.04,4.5300002,6.3400002
DAYMET_004_tmax_doy2012048_aid0001,tmax,aid0001,2012-02-17,37363,-1.14,11.6999998,"(-1.14,11.6999998)",8.3883715,1.6793953,2.8203686,9.5799999,11.6999998,8.4200001,3.96,7.3299999
DAYMET_004_tmax_doy2012049_aid0001,tmax,aid0001,2012-02-18,37363,-5.0100002,9.2200003,"(-5.0100002,9.2200003)",6.0467219,2.0097275,4.0390045,7.7800002,9.2200003,6.0700002,0.24,4.7600002
DAYMET_004_tmax_doy2012050_aid0001,tmax,aid0001,2012-02-19,37363,-7.2600002,8.7799997,"(-7.2600002,8.7799997)",4.9623728,2.2219808,4.9371987,6.7600002,8.7799997,5.0999999,-1.14,3.5999999
DAYMET_004_tmax_doy2012051_aid0001,tmax,aid0001,2012-02-20,37363,-7.54,6.2800002,"(-7.54,6.2800002)",3.5529552,1.6446515,2.7048787,4.9099998,6.2800002,3.8499999,-1.13,2.49
DAYMET_004_tmax_doy2012052_aid0001,tmax,aid0001,2012-02-21,37363,-3.3099999,7.3699999,"(-3.3099999,7.3699999)",4.6825929,1.4645559,2.1449239,6.0,7.3699999,4.6500001,-0.22,3.51
DAYMET_004_tmax_doy2012053_aid0001,tmax,aid0001,2012-02-22,37363,0.12,13.6400003,"(0.12,13.6400003)",10.4802399,2.030839,4.1243069,12.3100004,13.6400003,10.5,4.54,9.1999998
DAYMET_004_tmax_doy2012054_aid0001,tmax,aid0001,2012-02-23,37363,-1.58,14.4700003,"(-1.58,14.4700003)",9.0545549,2.3352649,5.4534623,10.8000002,14.4700003,8.9200001,2.49,7.4699998
DAYMET_004_tmax_doy2012055_aid0001,tmax,aid0001,2012-02-24,37363,-2.77,8.0200005,"(-2.77,8.0200005)",3.5144937,1.6930242,2.8663308,4.6799998,8.0200005,3.25,-1.12,2.3599999
DAYMET_004_tmax_doy2012056_aid0001,tmax,aid0001,2012-02-25,37363,-6.4099998,8.2299995,"(-6.4099998,8.2299995)",3.7227981,2.1032431,4.4236316,5.3800001,8.2299995,3.74,-2.22,2.3399999
DAYMET_004_tmax_doy2012057_aid0001,tmax,aid0001,2012-02-26,37363,-10.6300001,5.9200001,"(-10.6300001,5.9200001)",1.9095998,2.355309,5.5474805,3.8,5.9200001,2.02,-4.5,0.48
DAYMET_004_tmax_doy2012058_aid0001,tmax,aid0001,2012-02-27,37363,-5.02,10.75,"(-5.02,10.75)",5.5863686,3.2007718,10.2449402,9.0900002,10.75,5.0500002,-5.02,2.77
DAYMET_004_tmax_doy2012059_aid0001,tmax,aid0001,2012-02-28,37363,-8.6400003,9.5500002,"(-8.6400003,9.5500002)",4.5863295,2.9165587,8.5063149,7.1799998,9.5500002,4.54,-4.6599998,2.4200001
DAYMET_004_tmax_doy2012060_aid0001,tmax,aid0001,2012-02-29,37363,-7.1999998,4.8299999,"(-7.1999998,4.8299999)",1.3101848,1.5271397,2.3321556,2.3800001,4.8299999,1.25,-2.49,0.43
DAYMET_004_tmax_doy2012061_aid0001,tmax,aid0001,2012-03-01,37363,-9.8599997,5.02,"(-9.8599997,5.02)",-0.929516,2.3018758,5.2986323,0.99,5.02,-1.13,-7.8600001,-2.6500001
DAYMET_004_tmax_doy2012062_aid0001,tmax,aid0001,2012-03-02,37363,-6.8899999,4.4000001,"(-6.8899999,4.4000001)",-0.3565934,1.3446484,1.8080792,0.54,3.3,-0.39,-4.0599999,-1.3
DAYMET_004_tmax_doy2012063_aid0001,tmax,aid0001,2012-03-03,37363,-0.37,11.9200001,"(-0.37,11.9200001)",5.0305986,1.7225031,2.9670168,5.9699998,9.25,4.75,0.52,3.78
DAYMET_004_tmax_doy2012064_aid0001,tmax,aid0001,2012-03-04,37363,-3.8699999,9.1800003,"(-3.8699999,9.1800003)",4.9992843,0.9789233,0.9582908,5.5100002,6.75,5.25,3.4400001,4.6799998
DAYMET_004_tmax_doy2012065_aid0001,tmax,aid0001,2012-03-05,37363,-11.3900003,5.02,"(-11.3900003,5.02)",0.1918293,2.2644627,5.1277914,2.1099999,5.02,0.04,-6.6399999,-1.4
DAYMET_004_tmax_doy2012066_aid0001,tmax,aid0001,2012-03-06,37363,-6.73,7.0,"(-6.73,7.0)",2.2998364,1.4105059,1.9895269,3.3499999,5.9899998,2.27,-1.04,1.59
DAYMET_004_tmax_doy2012067_aid0001,tmax,aid0001,2012-03-07,37363,4.5500002,16.3799992,"(4.5500002,16.3799992)",12.7109728,1.8455222,3.4059521,14.1899996,16.3799992,12.3900003,7.54,11.5299997
DAYMET_004_tmax_doy2012068_aid0001,tmax,aid0001,2012-03-08,37363,8.6099997,21.0300007,"(8.6099997,21.0300007)",18.0041084,1.6030505,2.5697708,19.0900002,21.0300007,18.0499992,14.0200005,17.0599995
DAYMET_004_tmax_doy2012069_aid0001,tmax,aid0001,2012-03-09,37363,-1.39,17.0,"(-1.39,17.0)",10.0466938,2.7404006,7.5097952,12.0500002,17.0,9.8999996,1.65,7.8899999
DAYMET_004_tmax_doy2012070_aid0001,tmax,aid0001,2012-03-10,37363,-6.25,10.0100002,"(-6.25,10.0100002)",4.2314763,1.4747059,2.1747576,5.0599999,7.2600002,4.46,1.39,3.5899999
DAYMET_004_tmax_doy2012071_aid0001,tmax,aid0001,2012-03-11,37363,2.5599999,15.25,"(2.5599999,15.25)",12.2774506,1.5882796,2.5226321,13.4700003,15.25,12.4300003,8.0200005,11.29
DAYMET_004_tmax_doy2012072_aid0001,tmax,aid0001,2012-03-12,37363,7.6300001,23.0200005,"(7.6300001,23.0200005)",19.146389,2.2224076,4.9390954,20.9099998,23.0200005,19.2099991,13.1199999,17.7900009
DAYMET_004_tmax_doy2012073_aid0001,tmax,aid0001,2012-03-13,37363,9.6700001,22.7700005,"(9.6700001,22.7700005)",19.610239,2.188035,4.7874972,21.4699993,22.7700005,20.1499996,12.6700001,17.9400005
DAYMET_004_tmax_doy2012074_aid0001,tmax,aid0001,2012-03-14,37363,2.74,18.1700001,"(2.74,18.1700001)",11.1913157,3.9999318,15.9994545,14.3800001,18.1700001,12.1999998,2.74,7.9200001
DAYMET_004_tmax_doy2012075_aid0001,tmax,aid0001,2012-03-15,37363,-1.05,10.5699997,"(-1.05,10.5699997)",6.5603533,1.1643931,1.3558112,7.02,8.6700001,6.4499998,4.2800002,5.9200001
DAYMET_004_tmax_doy2012076_aid0001,tmax,aid0001,2012-03-16,37363,-0.73,9.2299995,"(-0.73,9.2299995)",5.637331,1.6179585,2.6177899,6.9299998,9.2299995,5.8800001,0.2,4.1199999
DAYMET_004_tmax_doy2012077_aid0001,tmax,aid0001,2012-03-17,37363,4.5900002,14.79,"(4.5900002,14.79)",11.9877405,1.2555059,1.5762951,12.9899998,14.79,12.1300001,8.25,11.0900002
DAYMET_004_tmax_doy2012078_aid0001,tmax,aid0001,2012-03-18,37363,13.5,26.8400002,"(13.5,26.8400002)",23.5353775,1.7979946,3.2327846,24.8999996,26.8400002,23.8899994,19.0100002,22.5400009
DAYMET_004_tmax_doy2012079_aid0001,tmax,aid0001,2012-03-19,37363,15.8699999,27.2600002,"(15.8699999,27.2600002)",24.3892403,1.8022844,3.2482289,25.8400002,27.2600002,24.7999992,18.7199993,22.9799995
DAYMET_004_tmax_doy2012080_aid0001,tmax,aid0001,2012-03-20,37363,16.2600002,27.3999996,"(16.2600002,27.3999996)",24.9458199,1.8427335,3.3956668,26.2000008,27.3999996,25.4799995,21.6299992,24.3700008
DAYMET_004_tmax_doy2012081_aid0001,tmax,aid0001,2012-03-21,37363,18.1000004,28.7000008,"(18.1000004,28.7000008)",26.4049416,1.3681463,1.8718243,27.5100002,28.7000008,26.7199993,22.5400009,25.5200005
DAYMET_004_tmax_doy2012082_aid0001,tmax,aid0001,2012-03-22,37363,17.9500008,29.3899994,"(17.9500008,29.3899994)",27.4181995,1.2343094,1.5235198,28.2900009,29.3899994,27.7099991,24.6399994,26.8299999
DAYMET_004_tmax_doy2012083_aid0001,tmax,aid0001,2012-03-23,37363,11.46,26.8199997,"(11.46,26.8199997)",21.7140846,1.8856113,3.55553,23.0900002,26.8199997,21.5499992,16.5699997,20.4799995
DAYMET_004_tmax_doy2012084_aid0001,tmax,aid0001,2012-03-24,37363,5.7199998,20.2399998,"(5.7199998,20.2399998)",13.6574984,1.5938946,2.5405,14.4799995,17.3500004,13.4300003,9.7200003,12.5600004
DAYMET_004_tmax_doy2012085_aid0001,tmax,aid0001,2012-03-25,37363,1.02,10.6199999,"(1.02,10.6199999)",7.7547951,1.0749983,1.1556213,8.6700001,10.6199999,7.7600002,4.3000002,6.9200001
DAYMET_004_tmax_doy2012086_aid0001,tmax,aid0001,2012-03-26,37363,-4.8400002,10.1999998,"(-4.8400002,10.1999998)",6.0912333,1.9692053,3.8777694,7.6199999,10.1999998,6.0999999,0.19,4.6399999
DAYMET_004_tmax_doy2012087_aid0001,tmax,aid0001,2012-03-27,37363,-3.9000001,12.0699997,"(-3.9000001,12.0699997)",7.0445595,1.6468736,2.7121926,8.1800003,11.0100002,7.3000002,3.46,6.29
DAYMET_004_tmax_doy2012088_aid0001,tmax,aid0001,2012-03-28,37363,-1.0,11.7700005,"(-1.0,11.7700005)",7.9713321,2.28585,5.2251104,10.1400003,11.7700005,7.98,0.64,6.1399999
DAYMET_004_tmax_doy2012089_aid0001,tmax,aid0001,2012-03-29,37363,-4.8400002,9.8000002,"(-4.8400002,9.8000002)",6.0137401,2.019125,4.0768657,7.8800001,9.8000002,6.0799999,-0.69,4.4499998
DAYMET_004_tmax_doy2012090_aid0001,tmax,aid0001,2012-03-30,37363,-3.0899999,11.3500004,"(-3.0899999,11.3500004)",7.7510839,2.0210772,4.0847529,9.46,11.3500004,7.7800002,2.0899999,6.5100002
DAYMET_004_tmax_doy2012091_aid0001,tmax,aid0001,2012-03-31,37363,-0.08,10.2299995,"(-0.08,10.2299995)",8.043849,1.189715,1.4154218,8.96,10.2299995,8.3100004,4.5700002,7.1999998
DAYMET_004_tmax_doy2012092_aid0001,tmax,aid0001,2012-04-01,37363,1.27,12.1000004,"(1.27,12.1000004)",10.342783,1.1921035,1.4211108,11.1499996,12.1000004,10.6800003,7.9099998,9.8500004
DAYMET_004_tmax_doy2012093_aid0001,tmax,aid0001,2012-04-02,37363,-1.13,14.0299997,"(-1.13,14.0299997)",10.7155981,1.5420153,2.3778112,11.6800003,14.0299997,11.0100002,7.5799999,10.04
DAYMET_004_tmax_doy2012094_aid0001,tmax,aid0001,2012-04-03,37363,1.76,15.7299995,"(1.76,15.7299995)",12.8843632,1.5295371,2.3394837,13.9300003,15.7299995,12.9099998,9.7600002,12.2600002
DAYMET_004_tmax_doy2012095_aid0001,tmax,aid0001,2012-04-04,37363,1.4299999,18.1299992,"(1.4299999,18.1299992)",14.5442619,2.1412165,4.5848082,16.2800007,18.1299992,14.5500002,8.8599997,13.3100004
DAYMET_004_tmax_doy2012096_aid0001,tmax,aid0001,2012-04-05,37363,-2.48,15.1499996,"(-2.48,15.1499996)",9.533865,2.0033965,4.0135976,10.8500004,14.5200005,9.5200005,4.73,8.3999996
DAYMET_004_tmax_doy2012097_aid0001,tmax,aid0001,2012-04-06,37363,-2.1800001,11.7700005,"(-2.1800001,11.7700005)",10.0236578,1.5026225,2.2578743,10.9399996,11.7700005,10.5,7.8400002,9.6999998
DAYMET_004_tmax_doy2012098_aid0001,tmax,aid0001,2012-04-07,37363,-1.45,13.1499996,"(-1.45,13.1499996)",10.5909863,1.7615893,3.1031968,11.8500004,13.1499996,11.0600004,6.23,9.6000004
DAYMET_004_tmax_doy2012099_aid0001,tmax,aid0001,2012-04-08,37363,-0.9,13.2600002,"(-0.9,13.2600002)",9.0268936,1.733809,3.0060936,10.21,13.2600002,8.96,4.1399999,7.7800002
DAYMET_004_tmax_doy2012100_aid0001,tmax,aid0001,2012-04-09,37363,-0.04,15.8100004,"(-0.04,15.8100004)",10.8769131,2.3132102,5.3509417,12.4499998,15.8100004,10.8500004,5.2800002,9.5799999
DAYMET_004_tmax_doy2012101_aid0001,tmax,aid0001,2012-04-10,37363,1.67,18.2800007,"(1.67,18.2800007)",13.4716129,2.3480191,5.5131938,15.21,18.2800007,13.4799995,7.79,12.2399998
DAYMET_004_tmax_doy2012102_aid0001,tmax,aid0001,2012-04-11,37363,2.8499999,15.4899998,"(2.8499999,15.4899998)",13.4223995,1.331282,1.7723118,14.2150002,15.4899998,13.7299995,10.96,12.9099998
DAYMET_004_tmax_doy2012103_aid0001,tmax,aid0001,2012-04-12,37363,3.0799999,14.4300003,"(3.0799999,14.4300003)",12.811286,1.003167,1.0063441,13.3500004,14.4300003,13.1000004,11.3999996,12.5699997
DAYMET_004_tmax_doy2012104_aid0001,tmax,aid0001,2012-04-13,37363,5.5300002,19.0100002,"(5.5300002,19.0100002)",16.5877209,1.2874497,1.6575268,17.3199997,19.0100002,16.75,14.5,16.1900005
DAYMET_004_tmax_doy2012105_aid0001,tmax,aid0001,2012-04-14,37363,9.4300003,22.2800007,"(9.4300003,22.2800007)",20.2706833,1.2556781,1.5767274,21.1000004,22.2800007,20.4799995,17.9799995,19.8500004
DAYMET_004_tmax_doy2012106_aid0001,tmax,aid0001,2012-04-15,37363,13.3800001,26.2600002,"(13.3800001,26.2600002)",24.1815109,1.375381,1.8916729,25.1399994,26.2600002,24.5699997,21.25,23.5799999
DAYMET_004_tmax_doy2012107_aid0001,tmax,aid0001,2012-04-16,37363,19.7999992,33.2799988,"(19.7999992,33.2799988)",29.643116,2.2018621,4.8481967,31.0499992,33.2799988,30.1200008,25.4799995,28.8199997
DAYMET_004_tmax_doy2012108_aid0001,tmax,aid0001,2012-04-17,37363,14.6599998,29.5,"(14.6599998,29.5)",27.0057163,1.7474681,3.0536448,28.3400002,29.5,27.4699993,22.4200001,25.9699993
DAYMET_004_tmax_doy2012109_aid0001,tmax,aid0001,2012-04-18,37363,7.8800001,24.3899994,"(7.8800001,24.3899994)",17.1272488,1.7105669,2.926039,17.9899998,21.1100006,17.0900002,12.79,15.9099998
DAYMET_004_tmax_doy2012110_aid0001,tmax,aid0001,2012-04-19,37363,9.9899998,23.7999992,"(9.9899998,23.7999992)",19.5045547,2.5656464,6.5825415,21.5300007,23.7999992,20.1100006,12.1599998,17.7800007
DAYMET_004_tmax_doy2012111_aid0001,tmax,aid0001,2012-04-20,37363,15.0299997,27.0499992,"(15.0299997,27.0499992)",24.2563667,1.7919799,3.211192,25.5599995,27.0499992,24.7700005,20.3099995,23.4599991
DAYMET_004_tmax_doy2012112_aid0001,tmax,aid0001,2012-04-21,37363,14.1599998,26.4099998,"(14.1599998,26.4099998)",23.775795,1.7623203,3.1057728,24.9699993,26.4099998,24.3099995,20.3999996,23.1399994
DAYMET_004_tmax_doy2012113_aid0001,tmax,aid0001,2012-04-22,37363,2.1800001,20.1200008,"(2.1800001,20.1200008)",13.3838911,2.597291,6.7459205,15.4200001,20.1200008,13.3500004,4.8600001,11.1599998
DAYMET_004_tmax_doy2012114_aid0001,tmax,aid0001,2012-04-23,37363,8.4899998,18.1100006,"(8.4899998,18.1100006)",13.94384,2.2236917,4.9448048,16.0100002,18.1100006,13.6899996,8.4899998,11.8900003
DAYMET_004_tmax_doy2012115_aid0001,tmax,aid0001,2012-04-24,37363,3.54,15.3500004,"(3.54,15.3500004)",12.7291422,1.3652098,1.8637978,13.6400003,15.3500004,12.8100004,9.6999998,12.0600004
DAYMET_004_tmax_doy2012116_aid0001,tmax,aid0001,2012-04-25,37363,2.75,18.9699993,"(2.75,18.9699993)",14.4641275,1.9742938,3.8978361,15.6099997,18.8500004,14.9200001,10.1700001,13.4300003
DAYMET_004_tmax_doy2012117_aid0001,tmax,aid0001,2012-04-26,37363,6.8499999,19.0400009,"(6.8499999,19.0400009)",16.217926,1.5860997,2.5157124,17.3600006,19.0400009,16.4200001,12.0900002,15.25
DAYMET_004_tmax_doy2012118_aid0001,tmax,aid0001,2012-04-27,37363,-0.27,15.6700001,"(-0.27,15.6700001)",11.2462816,1.8745774,3.5140404,12.5,15.6700001,11.1300001,6.4499998,10.0799999
DAYMET_004_tmax_doy2012119_aid0001,tmax,aid0001,2012-04-28,37363,-1.96,15.8800001,"(-1.96,15.8800001)",12.0613136,2.4060345,5.7890019,14.0200005,15.8800001,12.21,5.8499999,10.75
DAYMET_004_tmax_doy2012120_aid0001,tmax,aid0001,2012-04-29,37363,-0.98,15.8999996,"(-0.98,15.8999996)",12.3894234,2.0743079,4.3027533,13.9200001,15.8999996,12.3699999,7.3200002,11.2799997
DAYMET_004_tmax_doy2012121_aid0001,tmax,aid0001,2012-04-30,37363,6.52,18.0799999,"(6.52,18.0799999)",15.9065151,1.4702616,2.1616691,16.9400005,18.0799999,16.3700008,12.6700001,15.2299995
DAYMET_004_tmax_doy2012122_aid0001,tmax,aid0001,2012-05-01,37363,2.0699999,11.7200003,"(2.0699999,11.7200003)",8.7211952,1.4835105,2.2008034,10.04,11.7200003,8.8000002,3.5799999,7.4499998
